,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
7285,FSI_7286,1,1,5,2,1,100,2,0,1,30/03/2020 ,0,5,22/08/2020 ,full time,chua co gia dinh,1,170,70,dang bi benh,khong,khong,xe may
7286,FSI_7287,1,0,0,5,0,100,0,3,1,29/04/2020 ,0,3,14/10/2019 ,part time,chua co gia dinh,0,175,60,dang bi benh,co,khong,oto
7287,FSI_7288,1,1,0,0,0,70,2,5,1,01/06/2020 ,0,0,31/12/2019 ,part time,co gia dinh,2,150,70,khong bi benh,co,khong,xe may
7288,FSI_7289,5,0,4,2,1,70,4,5,1,26/04/2020 ,1,5,13/03/2020 ,part time,co gia dinh,2,165,40,dang bi benh,khong,khong,bus
7289,FSI_7290,1,2,4,1,5,80,1,3,1,18/02/2020 ,1,0,24/07/2020 ,full time,co gia dinh,2,170,70,dang bi benh,co,co,xe may
7290,FSI_7291,0,0,4,1,2,100,1,0,1,13/03/2020 ,2,2,04/09/2020 ,part time,co gia dinh,0,170,50,khong bi benh,khong,khong,xe may
7291,FSI_7292,2,2,4,4,2,80,5,0,2,08/03/2020 ,1,3,27/07/2020 ,full time,co gia dinh,2,160,70,dang bi benh,khong,co,xe may
7292,FSI_7293,3,0,1,5,4,80,4,1,1,03/12/2019 ,3,4,25/05/2020 ,full time,co gia dinh,2,150,60,khong bi benh,co,co,xe may
7293,FSI_7294,1,2,4,4,4,70,1,4,3,29/04/2020 ,5,2,25/07/2020 ,part time,chua co gia dinh,0,160,70,khong bi benh,co,khong,oto
7294,FSI_7295,0,1,4,3,2,80,4,0,1,21/02/2020 ,0,0,15/07/2020 ,part time,co gia dinh,0,150,50,khong bi benh,khong,khong,bus
7295,FSI_7296,2,0,1,2,4,80,1,0,2,21/02/2020 ,4,4,03/12/2019 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,co,khong,xe may
7296,FSI_7297,0,4,0,0,5,80,0,0,1,20/02/2020 ,0,0,07/11/2019 ,full time,co gia dinh,0,160,60,dang bi benh,co,khong,xe may
7297,FSI_7298,2,5,3,0,0,70,3,0,1,08/07/2020 ,3,3,09/05/2020 ,full time,chua co gia dinh,3,170,40,khong bi benh,khong,co,xe may
7298,FSI_7299,0,4,2,1,5,70,1,0,1,03/06/2020 ,0,2,20/03/2020 ,part time,co gia dinh,0,180,70,dang bi benh,khong,khong,oto
7299,FSI_7300,1,2,4,5,5,90,5,1,2,19/11/2019 ,2,2,12/03/2020 ,full time,chua co gia dinh,1,160,50,khong bi benh,khong,khong,oto
7300,FSI_7301,1,2,0,1,5,70,2,5,2,04/07/2020 ,0,2,06/12/2019 ,nghi phep,co gia dinh,1,175,70,khong bi benh,co,co,oto
7301,FSI_7302,1,2,0,2,4,90,5,0,1,07/05/2020 ,0,0,06/04/2020 ,nghi phep,chua co gia dinh,1,175,40,dang bi benh,khong,co,xe may
7302,FSI_7303,3,0,0,0,2,70,3,0,1,16/06/2020 ,0,0,18/12/2019 ,part time,co gia dinh,2,160,50,dang bi benh,khong,co,bus
7303,FSI_7304,2,1,4,2,5,100,4,1,2,24/08/2020 ,0,0,27/05/2020 ,nghi phep,chua co gia dinh,1,175,60,dang bi benh,co,khong,bus
7304,FSI_7305,2,2,4,1,4,100,2,2,1,23/10/2019 ,0,0,30/08/2020 ,nghi phep,chua co gia dinh,1,165,70,khong bi benh,khong,co,xe may
7305,FSI_7306,5,0,5,0,3,100,1,3,1,24/02/2020 ,2,4,03/07/2020 ,nghi phep,co gia dinh,1,160,60,dang bi benh,khong,co,xe may
7306,FSI_7307,1,4,0,2,5,90,2,0,2,05/04/2020 ,2,5,04/07/2020 ,part time,co gia dinh,1,160,70,khong bi benh,co,co,bus
7307,FSI_7308,5,2,0,3,2,90,0,5,1,17/04/2020 ,2,0,02/05/2020 ,full time,co gia dinh,1,165,40,dang bi benh,co,khong,oto
7308,FSI_7309,3,0,3,0,2,100,0,3,3,16/11/2019 ,2,0,19/05/2020 ,part time,chua co gia dinh,2,180,50,khong bi benh,khong,khong,xe may
7309,FSI_7310,1,2,2,1,3,90,1,1,1,07/10/2019 ,1,2,22/08/2020 ,nghi phep,co gia dinh,2,150,70,dang bi benh,co,khong,xe may
7310,FSI_7311,1,1,1,0,5,100,4,1,1,17/06/2020 ,4,3,22/01/2020 ,part time,co gia dinh,3,150,50,khong bi benh,co,co,bus
7311,FSI_7312,1,0,3,0,0,90,4,1,1,15/07/2020 ,4,4,06/07/2020 ,nghi phep,co gia dinh,1,150,70,khong bi benh,co,khong,bus
7312,FSI_7313,4,2,0,1,1,90,0,3,1,19/12/2019 ,4,3,23/03/2020 ,nghi phep,chua co gia dinh,1,180,60,khong bi benh,co,khong,xe may
7313,FSI_7314,3,1,4,3,3,100,3,0,2,26/05/2020 ,0,2,06/06/2020 ,nghi phep,chua co gia dinh,1,165,50,khong bi benh,khong,co,xe may
7314,FSI_7315,1,0,5,0,5,70,1,0,1,28/12/2019 ,1,0,02/05/2020 ,nghi phep,chua co gia dinh,1,165,40,dang bi benh,khong,co,oto
7315,FSI_7316,0,4,5,1,2,100,0,3,2,22/04/2020 ,3,2,19/11/2019 ,full time,chua co gia dinh,0,180,50,khong bi benh,khong,co,xe may
7316,FSI_7317,1,1,0,2,2,70,3,3,1,21/08/2020 ,2,5,02/05/2020 ,nghi phep,chua co gia dinh,2,170,50,khong bi benh,khong,co,bus
7317,FSI_7318,0,2,2,0,2,80,2,1,1,02/04/2020 ,3,3,31/07/2020 ,nghi phep,chua co gia dinh,1,175,40,khong bi benh,khong,khong,xe may
7318,FSI_7319,0,5,1,1,0,70,1,1,1,06/01/2020 ,2,2,19/12/2019 ,full time,chua co gia dinh,2,150,70,khong bi benh,co,co,bus
7319,FSI_7320,0,5,2,0,4,70,1,4,1,22/06/2020 ,5,2,24/03/2020 ,nghi phep,co gia dinh,0,170,60,khong bi benh,co,khong,bus
7320,FSI_7321,1,1,1,2,0,90,1,2,1,03/10/2019 ,4,3,09/08/2020 ,nghi phep,co gia dinh,1,170,70,dang bi benh,khong,khong,xe may
7321,FSI_7322,0,4,1,0,0,100,1,0,1,06/11/2019 ,0,0,14/11/2019 ,full time,co gia dinh,2,150,60,khong bi benh,co,co,xe may
7322,FSI_7323,2,4,0,2,1,70,0,3,2,10/09/2019 ,0,2,23/09/2019 ,nghi phep,chua co gia dinh,0,180,40,khong bi benh,khong,khong,oto
7323,FSI_7324,0,2,0,4,0,90,3,0,1,13/02/2020 ,1,0,26/03/2020 ,full time,co gia dinh,0,160,70,khong bi benh,khong,co,xe may
7324,FSI_7325,0,0,0,4,0,90,5,2,2,29/02/2020 ,1,2,11/01/2020 ,nghi phep,chua co gia dinh,2,160,70,khong bi benh,khong,co,xe may
7325,FSI_7326,5,2,1,3,0,90,0,2,1,03/07/2020 ,0,4,05/04/2020 ,part time,co gia dinh,3,165,40,dang bi benh,co,khong,oto
7326,FSI_7327,1,0,0,0,2,100,0,2,2,03/03/2020 ,0,0,20/08/2020 ,full time,chua co gia dinh,2,175,50,dang bi benh,co,co,xe may
7327,FSI_7328,4,1,1,0,3,90,0,1,1,21/11/2019 ,4,5,04/10/2019 ,part time,chua co gia dinh,1,175,60,khong bi benh,khong,co,xe may
7328,FSI_7329,0,0,1,4,1,100,4,2,1,10/09/2019 ,0,0,20/07/2020 ,nghi phep,co gia dinh,1,160,70,khong bi benh,khong,khong,bus
7329,FSI_7330,4,1,1,5,3,80,4,5,2,26/11/2019 ,1,2,24/11/2019 ,part time,chua co gia dinh,2,150,70,dang bi benh,khong,co,xe may
7330,FSI_7331,4,1,0,0,3,80,4,1,1,11/07/2020 ,0,1,28/03/2020 ,part time,chua co gia dinh,0,150,40,dang bi benh,co,khong,oto
7331,FSI_7332,0,5,4,0,1,100,5,3,1,10/02/2020 ,0,0,21/03/2020 ,part time,chua co gia dinh,0,175,60,dang bi benh,co,khong,xe may
7332,FSI_7333,1,5,4,2,4,90,0,0,2,28/03/2020 ,2,5,10/08/2020 ,part time,co gia dinh,0,160,40,khong bi benh,co,co,xe may
7333,FSI_7334,1,1,0,4,3,70,0,0,2,10/10/2019 ,0,2,12/07/2020 ,nghi phep,co gia dinh,2,180,70,khong bi benh,co,khong,oto
7334,FSI_7335,1,0,4,0,0,90,0,3,1,25/01/2020 ,0,2,07/02/2020 ,full time,co gia dinh,1,170,60,dang bi benh,co,khong,bus
7335,FSI_7336,4,0,1,2,2,100,0,3,1,04/08/2020 ,0,0,28/01/2020 ,full time,chua co gia dinh,3,160,50,khong bi benh,co,co,xe may
7336,FSI_7337,0,5,1,0,5,70,0,0,2,16/10/2019 ,1,2,17/11/2019 ,full time,chua co gia dinh,2,175,60,khong bi benh,khong,co,bus
7337,FSI_7338,0,0,0,2,2,80,5,2,1,20/04/2020 ,2,0,09/05/2020 ,part time,chua co gia dinh,0,175,40,khong bi benh,co,co,xe may
7338,FSI_7339,1,3,0,4,5,80,0,1,1,08/10/2019 ,0,2,26/07/2020 ,part time,chua co gia dinh,1,150,40,khong bi benh,khong,co,bus
7339,FSI_7340,0,5,4,1,0,90,1,2,1,17/06/2020 ,4,1,19/08/2020 ,part time,co gia dinh,2,150,60,dang bi benh,co,khong,bus
7340,FSI_7341,2,0,5,5,4,80,0,2,1,18/09/2019 ,0,0,19/04/2020 ,nghi phep,chua co gia dinh,1,175,60,khong bi benh,khong,co,xe may
7341,FSI_7342,4,5,0,4,2,90,0,2,1,10/05/2020 ,3,0,13/06/2020 ,full time,co gia dinh,2,175,70,dang bi benh,co,co,xe may
7342,FSI_7343,5,1,0,0,5,80,4,3,1,21/11/2019 ,1,1,26/01/2020 ,full time,co gia dinh,1,160,50,dang bi benh,co,co,xe may
7343,FSI_7344,0,0,4,1,5,70,3,1,2,29/06/2020 ,0,3,18/09/2019 ,full time,co gia dinh,1,160,70,dang bi benh,co,co,xe may
7344,FSI_7345,0,0,0,1,0,100,4,3,1,02/02/2020 ,2,1,15/09/2019 ,full time,co gia dinh,3,165,70,dang bi benh,co,khong,bus
7345,FSI_7346,4,2,2,1,5,70,2,2,3,01/03/2020 ,0,1,08/09/2019 ,nghi phep,chua co gia dinh,1,170,40,khong bi benh,khong,co,xe may
7346,FSI_7347,0,1,0,0,3,90,2,5,2,26/12/2019 ,4,0,23/12/2019 ,part time,chua co gia dinh,0,175,50,khong bi benh,co,khong,xe may
7347,FSI_7348,0,4,4,1,2,100,0,5,1,12/12/2019 ,4,0,15/04/2020 ,nghi phep,co gia dinh,1,150,40,khong bi benh,khong,co,xe may
7348,FSI_7349,0,2,5,0,0,70,0,1,1,04/01/2020 ,5,5,10/10/2019 ,nghi phep,chua co gia dinh,3,160,60,dang bi benh,co,co,xe may
7349,FSI_7350,2,0,2,3,2,80,4,1,2,03/09/2020 ,0,5,24/12/2019 ,part time,chua co gia dinh,1,160,60,dang bi benh,co,co,xe may
7350,FSI_7351,0,0,3,1,2,90,1,2,1,23/07/2020 ,1,4,05/04/2020 ,nghi phep,co gia dinh,2,165,70,dang bi benh,co,co,xe may
7351,FSI_7352,0,1,5,2,3,70,3,3,1,05/11/2019 ,2,3,23/05/2020 ,part time,co gia dinh,1,160,40,dang bi benh,co,co,xe may
7352,FSI_7353,3,0,2,2,4,100,2,2,2,05/05/2020 ,5,0,14/01/2020 ,part time,co gia dinh,0,180,40,dang bi benh,khong,co,oto
7353,FSI_7354,1,5,1,1,4,100,4,1,1,26/06/2020 ,1,4,03/09/2020 ,full time,co gia dinh,0,165,60,dang bi benh,khong,khong,xe may
7354,FSI_7355,5,2,1,1,5,70,3,2,2,02/06/2020 ,0,4,14/05/2020 ,full time,chua co gia dinh,3,150,70,khong bi benh,co,co,xe may
7355,FSI_7356,2,4,0,1,4,90,5,5,1,07/12/2019 ,0,2,06/01/2020 ,full time,co gia dinh,0,180,70,khong bi benh,co,co,xe may
7356,FSI_7357,2,4,5,0,1,90,0,5,2,15/04/2020 ,0,0,01/01/2020 ,part time,co gia dinh,0,165,40,khong bi benh,co,co,xe may
7357,FSI_7358,2,5,1,2,2,80,0,2,1,07/07/2020 ,0,3,19/08/2020 ,part time,chua co gia dinh,0,180,50,khong bi benh,khong,co,oto
7358,FSI_7359,4,2,3,5,0,80,0,0,1,25/05/2020 ,4,3,06/02/2020 ,part time,co gia dinh,0,160,40,khong bi benh,co,khong,xe may
7359,FSI_7360,0,5,4,1,1,100,0,2,1,26/01/2020 ,0,5,02/01/2020 ,part time,chua co gia dinh,1,180,60,dang bi benh,co,co,xe may
7360,FSI_7361,4,0,0,0,0,70,2,4,2,10/01/2020 ,3,4,13/07/2020 ,part time,chua co gia dinh,1,165,50,dang bi benh,khong,khong,xe may
7361,FSI_7362,0,0,2,2,3,90,5,1,2,18/01/2020 ,1,4,10/08/2020 ,part time,co gia dinh,2,175,40,dang bi benh,khong,khong,xe may
7362,FSI_7363,2,1,0,0,3,80,2,2,1,06/12/2019 ,1,3,12/09/2019 ,part time,chua co gia dinh,2,150,70,dang bi benh,khong,khong,oto
7363,FSI_7364,4,3,4,5,5,80,0,0,1,11/09/2019 ,5,0,06/08/2020 ,full time,chua co gia dinh,1,160,40,khong bi benh,khong,co,xe may
7364,FSI_7365,1,0,0,5,0,70,3,3,3,28/08/2020 ,0,5,13/12/2019 ,nghi phep,co gia dinh,0,175,70,dang bi benh,co,co,xe may
7365,FSI_7366,2,1,2,4,0,70,2,0,1,26/10/2019 ,0,5,16/08/2020 ,nghi phep,co gia dinh,3,170,60,dang bi benh,co,co,xe may
7366,FSI_7367,2,4,0,5,1,80,2,3,1,06/09/2020 ,1,1,14/04/2020 ,part time,chua co gia dinh,2,180,40,khong bi benh,khong,co,oto
7367,FSI_7368,2,5,1,0,0,70,0,4,3,03/08/2020 ,0,0,07/05/2020 ,part time,chua co gia dinh,1,165,60,khong bi benh,khong,co,xe may
7368,FSI_7369,0,1,5,3,2,100,0,4,1,01/01/2020 ,5,4,31/05/2020 ,full time,chua co gia dinh,2,175,60,khong bi benh,khong,co,oto
7369,FSI_7370,1,4,3,1,1,70,0,1,1,07/12/2019 ,0,0,14/05/2020 ,part time,co gia dinh,1,165,60,dang bi benh,khong,co,bus
7370,FSI_7371,5,1,1,5,1,90,0,3,1,29/05/2020 ,3,5,21/10/2019 ,part time,chua co gia dinh,0,165,60,khong bi benh,co,khong,oto
7371,FSI_7372,2,1,0,5,2,90,0,2,2,19/11/2019 ,1,2,18/04/2020 ,nghi phep,co gia dinh,1,165,60,dang bi benh,co,co,xe may
7372,FSI_7373,2,5,5,2,2,90,0,4,1,12/08/2020 ,4,0,15/12/2019 ,nghi phep,chua co gia dinh,1,160,60,dang bi benh,khong,khong,oto
7373,FSI_7374,0,2,1,0,3,80,1,0,1,22/05/2020 ,2,1,28/11/2019 ,full time,chua co gia dinh,3,180,70,dang bi benh,co,co,oto
7374,FSI_7375,1,4,2,4,5,80,3,1,2,24/08/2020 ,4,5,10/03/2020 ,full time,chua co gia dinh,2,150,50,khong bi benh,co,khong,bus
7375,FSI_7376,0,4,4,0,0,100,0,1,1,07/05/2020 ,2,0,02/09/2020 ,nghi phep,co gia dinh,1,165,50,khong bi benh,khong,co,xe may
7376,FSI_7377,1,5,5,2,0,90,2,4,1,10/02/2020 ,1,2,07/11/2019 ,part time,chua co gia dinh,1,150,50,dang bi benh,co,co,xe may
7377,FSI_7378,2,5,3,2,3,80,0,3,2,27/08/2020 ,1,5,13/10/2019 ,full time,co gia dinh,0,170,60,khong bi benh,co,khong,xe may
7378,FSI_7379,0,5,3,2,5,80,4,5,3,25/08/2020 ,4,1,20/08/2020 ,full time,co gia dinh,2,175,50,khong bi benh,khong,khong,xe may
7379,FSI_7380,0,1,2,2,1,100,5,0,2,30/05/2020 ,3,2,24/01/2020 ,full time,co gia dinh,1,175,60,khong bi benh,khong,co,oto
7380,FSI_7381,2,5,4,4,0,90,0,4,3,12/10/2019 ,0,0,14/03/2020 ,full time,chua co gia dinh,0,175,70,khong bi benh,khong,khong,xe may
7381,FSI_7382,1,5,3,1,4,70,3,0,2,19/03/2020 ,1,2,03/04/2020 ,nghi phep,co gia dinh,0,170,70,dang bi benh,co,co,bus
7382,FSI_7383,0,2,1,5,0,90,2,4,1,28/07/2020 ,3,0,23/08/2020 ,nghi phep,chua co gia dinh,1,150,40,dang bi benh,co,khong,bus
7383,FSI_7384,1,3,5,0,3,80,0,5,3,12/02/2020 ,3,5,18/12/2019 ,part time,co gia dinh,2,175,40,khong bi benh,khong,khong,xe may
7384,FSI_7385,2,4,0,5,3,90,5,4,2,19/09/2019 ,0,1,05/02/2020 ,full time,chua co gia dinh,1,180,50,khong bi benh,co,khong,xe may
7385,FSI_7386,0,5,0,0,3,80,3,0,1,06/06/2020 ,0,2,25/08/2020 ,full time,co gia dinh,1,170,70,khong bi benh,khong,khong,xe may
7386,FSI_7387,0,1,0,1,0,80,5,5,3,14/08/2020 ,3,3,05/02/2020 ,part time,co gia dinh,0,180,40,dang bi benh,co,co,xe may
7387,FSI_7388,4,1,0,2,5,70,4,2,3,12/08/2020 ,1,1,15/04/2020 ,nghi phep,chua co gia dinh,3,160,40,dang bi benh,khong,co,oto
7388,FSI_7389,1,2,1,2,1,80,2,5,1,19/12/2019 ,2,4,14/08/2020 ,full time,chua co gia dinh,0,150,50,khong bi benh,co,co,xe may
7389,FSI_7390,1,2,1,1,1,90,0,2,2,21/09/2019 ,0,4,14/01/2020 ,full time,chua co gia dinh,0,160,60,dang bi benh,khong,khong,xe may
7390,FSI_7391,1,1,1,0,2,80,3,1,2,01/06/2020 ,3,0,17/06/2020 ,full time,chua co gia dinh,2,180,70,khong bi benh,khong,khong,bus
7391,FSI_7392,5,2,1,1,0,100,3,2,1,06/04/2020 ,3,1,10/02/2020 ,nghi phep,co gia dinh,2,180,50,khong bi benh,khong,co,oto
7392,FSI_7393,0,3,5,2,3,80,0,1,3,25/11/2019 ,0,1,17/08/2020 ,full time,chua co gia dinh,2,150,70,dang bi benh,co,khong,oto
7393,FSI_7394,5,1,1,0,1,80,1,2,2,13/08/2020 ,2,2,12/11/2019 ,nghi phep,chua co gia dinh,0,170,70,khong bi benh,co,khong,xe may
7394,FSI_7395,0,4,0,0,0,70,0,2,1,28/08/2020 ,0,5,04/01/2020 ,full time,chua co gia dinh,2,160,60,dang bi benh,khong,khong,bus
7395,FSI_7396,5,3,2,0,2,70,4,0,2,22/04/2020 ,1,2,11/12/2019 ,full time,co gia dinh,1,160,70,khong bi benh,co,co,xe may
7396,FSI_7397,3,0,4,2,3,90,0,0,1,10/10/2019 ,5,2,25/07/2020 ,part time,co gia dinh,2,180,70,dang bi benh,khong,khong,oto
7397,FSI_7398,0,0,2,4,3,90,4,5,1,14/02/2020 ,3,4,18/09/2019 ,part time,co gia dinh,1,165,40,khong bi benh,khong,khong,xe may
7398,FSI_7399,2,4,5,1,1,90,1,0,2,18/05/2020 ,0,5,21/02/2020 ,full time,chua co gia dinh,1,160,70,khong bi benh,co,khong,bus
7399,FSI_7400,3,3,4,0,3,70,0,5,3,07/07/2020 ,0,4,29/06/2020 ,full time,chua co gia dinh,2,160,70,khong bi benh,khong,co,oto
7400,FSI_7401,2,5,2,2,4,100,2,3,2,04/11/2019 ,5,0,14/02/2020 ,nghi phep,co gia dinh,1,160,70,khong bi benh,khong,khong,xe may
7401,FSI_7402,4,0,2,0,3,90,0,0,1,10/04/2020 ,2,3,11/12/2019 ,nghi phep,chua co gia dinh,2,180,50,dang bi benh,khong,khong,xe may
7402,FSI_7403,0,5,1,1,3,100,0,0,1,15/02/2020 ,5,2,14/09/2019 ,nghi phep,chua co gia dinh,1,175,70,dang bi benh,khong,co,xe may
7403,FSI_7404,0,2,0,0,2,100,1,2,1,16/12/2019 ,4,4,10/08/2020 ,part time,co gia dinh,1,170,40,khong bi benh,khong,khong,xe may
7404,FSI_7405,0,0,0,5,3,90,0,2,2,15/04/2020 ,4,2,02/08/2020 ,nghi phep,chua co gia dinh,2,150,40,khong bi benh,khong,co,xe may
7405,FSI_7406,0,3,1,2,0,70,5,5,1,09/02/2020 ,3,1,24/04/2020 ,full time,chua co gia dinh,2,165,60,khong bi benh,co,co,oto
7406,FSI_7407,5,4,0,0,2,70,3,5,1,15/08/2020 ,3,1,09/07/2020 ,full time,co gia dinh,1,175,40,dang bi benh,khong,co,bus
7407,FSI_7408,4,4,3,4,0,70,4,1,2,25/09/2019 ,0,0,26/09/2019 ,full time,co gia dinh,0,180,60,khong bi benh,co,co,xe may
7408,FSI_7409,5,1,2,0,3,70,1,1,1,04/01/2020 ,1,2,05/12/2019 ,nghi phep,co gia dinh,2,175,60,khong bi benh,co,khong,bus
7409,FSI_7410,0,1,0,3,3,100,0,2,3,02/08/2020 ,2,2,28/11/2019 ,part time,chua co gia dinh,2,165,40,khong bi benh,khong,khong,bus
7410,FSI_7411,0,3,2,3,2,90,1,2,1,30/11/2019 ,0,4,01/03/2020 ,part time,co gia dinh,1,175,40,dang bi benh,co,khong,xe may
7411,FSI_7412,0,2,0,5,4,100,2,3,1,05/09/2020 ,1,4,12/03/2020 ,full time,chua co gia dinh,0,150,50,dang bi benh,khong,khong,xe may
7412,FSI_7413,0,0,2,1,1,70,0,2,3,09/11/2019 ,1,4,20/10/2019 ,full time,chua co gia dinh,0,165,40,dang bi benh,co,khong,xe may
7413,FSI_7414,1,0,0,0,4,100,5,2,1,09/08/2020 ,2,2,24/06/2020 ,full time,co gia dinh,1,150,60,khong bi benh,khong,co,xe may
7414,FSI_7415,4,0,0,1,0,80,1,2,1,06/09/2020 ,0,0,20/11/2019 ,full time,co gia dinh,1,165,60,dang bi benh,khong,co,oto
7415,FSI_7416,3,0,2,4,1,70,4,1,1,23/02/2020 ,0,0,02/09/2020 ,full time,chua co gia dinh,2,150,40,khong bi benh,khong,co,xe may
7416,FSI_7417,0,5,1,2,2,80,1,2,1,13/03/2020 ,2,4,12/03/2020 ,part time,chua co gia dinh,0,170,50,khong bi benh,khong,khong,xe may
7417,FSI_7418,4,4,2,0,0,80,3,1,2,03/03/2020 ,4,1,14/05/2020 ,full time,co gia dinh,0,180,40,khong bi benh,khong,co,xe may
7418,FSI_7419,4,5,5,4,5,70,2,1,2,15/04/2020 ,3,4,14/11/2019 ,nghi phep,chua co gia dinh,1,165,40,dang bi benh,khong,co,xe may
7419,FSI_7420,3,2,0,3,1,70,0,1,1,13/04/2020 ,0,0,26/05/2020 ,nghi phep,chua co gia dinh,2,150,40,dang bi benh,khong,co,oto
7420,FSI_7421,3,5,0,0,2,80,1,0,3,29/06/2020 ,2,5,31/12/2019 ,part time,co gia dinh,1,150,50,dang bi benh,co,co,bus
7421,FSI_7422,5,1,1,1,4,100,0,4,1,30/08/2020 ,5,1,06/02/2020 ,nghi phep,co gia dinh,2,170,40,khong bi benh,khong,khong,xe may
7422,FSI_7423,0,3,0,2,1,100,0,3,1,24/08/2020 ,5,1,28/06/2020 ,part time,chua co gia dinh,0,150,50,dang bi benh,co,co,xe may
7423,FSI_7424,2,2,0,4,0,90,4,4,1,01/11/2019 ,0,1,25/06/2020 ,part time,chua co gia dinh,2,165,70,khong bi benh,khong,khong,xe may
7424,FSI_7425,2,3,1,0,0,90,0,5,2,07/01/2020 ,4,4,02/04/2020 ,nghi phep,co gia dinh,2,160,60,khong bi benh,co,khong,oto
7425,FSI_7426,0,4,0,5,4,70,5,3,1,26/07/2020 ,4,1,17/02/2020 ,part time,co gia dinh,2,170,70,khong bi benh,co,khong,bus
7426,FSI_7427,5,1,1,0,0,90,4,0,2,09/01/2020 ,0,0,27/11/2019 ,part time,chua co gia dinh,2,150,70,dang bi benh,khong,co,xe may
7427,FSI_7428,1,1,5,0,2,80,1,4,1,07/06/2020 ,3,3,04/06/2020 ,part time,co gia dinh,1,180,40,dang bi benh,khong,co,xe may
7428,FSI_7429,2,0,0,5,1,90,0,5,3,05/12/2019 ,1,2,14/03/2020 ,full time,chua co gia dinh,0,175,50,khong bi benh,co,khong,oto
7429,FSI_7430,5,3,5,0,4,70,0,5,2,14/10/2019 ,1,0,01/03/2020 ,part time,chua co gia dinh,1,165,50,dang bi benh,khong,co,bus
7430,FSI_7431,1,0,1,4,1,90,3,0,1,01/12/2019 ,0,2,23/04/2020 ,nghi phep,chua co gia dinh,2,165,60,khong bi benh,co,co,bus
7431,FSI_7432,2,0,5,4,0,80,4,2,1,02/06/2020 ,1,3,25/08/2020 ,full time,chua co gia dinh,2,170,50,khong bi benh,co,co,xe may
7432,FSI_7433,3,0,0,0,5,70,1,3,2,04/10/2019 ,0,0,22/07/2020 ,nghi phep,chua co gia dinh,1,160,70,khong bi benh,khong,khong,xe may
7433,FSI_7434,2,0,4,0,0,80,0,2,2,07/12/2019 ,0,1,23/06/2020 ,part time,chua co gia dinh,2,180,60,dang bi benh,khong,khong,xe may
7434,FSI_7435,3,1,0,0,0,90,0,0,2,22/08/2020 ,0,2,07/11/2019 ,nghi phep,chua co gia dinh,2,165,50,dang bi benh,co,co,xe may
7435,FSI_7436,1,5,1,1,5,70,0,4,3,16/06/2020 ,3,2,11/09/2019 ,full time,chua co gia dinh,1,175,50,khong bi benh,co,khong,xe may
7436,FSI_7437,5,2,2,1,2,80,5,4,3,13/08/2020 ,1,1,30/01/2020 ,part time,co gia dinh,1,170,50,dang bi benh,khong,co,xe may
7437,FSI_7438,0,1,3,1,0,90,0,5,1,05/08/2020 ,3,5,30/07/2020 ,part time,chua co gia dinh,0,170,50,khong bi benh,khong,co,xe may
7438,FSI_7439,2,3,3,2,2,90,0,2,1,14/11/2019 ,2,3,15/01/2020 ,full time,chua co gia dinh,1,180,40,dang bi benh,co,khong,xe may
7439,FSI_7440,0,3,4,3,0,100,2,4,1,20/06/2020 ,3,5,17/10/2019 ,full time,chua co gia dinh,1,150,60,khong bi benh,co,co,xe may
7440,FSI_7441,3,3,0,1,3,100,5,2,1,12/05/2020 ,0,2,25/03/2020 ,full time,chua co gia dinh,2,165,70,dang bi benh,khong,khong,xe may
7441,FSI_7442,5,2,0,1,2,100,0,3,2,05/08/2020 ,3,0,11/01/2020 ,full time,chua co gia dinh,2,150,50,dang bi benh,khong,khong,xe may
7442,FSI_7443,2,0,4,0,0,100,2,1,1,07/08/2020 ,2,4,23/07/2020 ,full time,co gia dinh,2,150,40,dang bi benh,co,khong,xe may
7443,FSI_7444,3,3,4,0,3,80,1,4,1,05/02/2020 ,2,3,04/09/2020 ,full time,co gia dinh,1,160,50,khong bi benh,khong,co,xe may
7444,FSI_7445,2,5,1,5,2,80,3,3,2,07/12/2019 ,3,0,25/12/2019 ,full time,co gia dinh,0,165,60,khong bi benh,khong,co,xe may
7445,FSI_7446,1,0,3,5,2,70,2,5,1,03/02/2020 ,2,2,27/02/2020 ,part time,co gia dinh,2,180,60,dang bi benh,co,co,xe may
7446,FSI_7447,4,2,0,3,0,70,1,3,2,01/04/2020 ,0,0,19/07/2020 ,full time,chua co gia dinh,2,160,60,dang bi benh,co,khong,bus
7447,FSI_7448,0,0,0,0,4,100,0,5,1,07/11/2019 ,0,0,25/12/2019 ,part time,co gia dinh,2,150,60,dang bi benh,co,co,oto
7448,FSI_7449,1,3,0,0,3,90,5,0,1,13/12/2019 ,0,4,11/05/2020 ,part time,co gia dinh,2,150,60,dang bi benh,co,khong,xe may
