,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
8264,FSI_8265,1,2,0,1,2,70,1,0,2,27/05/2020 ,5,0,11/04/2020 ,full time,chua co gia dinh,0,180,70,dang bi benh,khong,co,bus
8265,FSI_8266,5,2,0,3,5,80,0,5,3,18/10/2019 ,5,0,22/08/2020 ,full time,chua co gia dinh,0,165,60,dang bi benh,co,khong,bus
8266,FSI_8267,1,1,1,0,1,100,2,0,1,26/01/2020 ,5,3,03/08/2020 ,part time,chua co gia dinh,0,175,50,dang bi benh,khong,co,bus
8267,FSI_8268,0,1,0,0,0,90,1,0,1,05/03/2020 ,2,5,25/08/2020 ,full time,chua co gia dinh,2,180,50,khong bi benh,co,khong,bus
8268,FSI_8269,0,5,2,0,0,90,2,1,2,22/05/2020 ,1,1,19/06/2020 ,part time,chua co gia dinh,1,160,50,dang bi benh,khong,co,oto
8269,FSI_8270,0,5,1,3,2,70,3,2,2,03/07/2020 ,5,0,04/11/2019 ,part time,chua co gia dinh,0,170,60,khong bi benh,co,co,oto
8270,FSI_8271,0,2,4,5,0,70,2,2,2,28/08/2020 ,1,4,07/07/2020 ,full time,co gia dinh,1,170,50,khong bi benh,khong,co,bus
8271,FSI_8272,4,0,1,4,0,90,5,0,1,01/07/2020 ,0,0,18/05/2020 ,full time,chua co gia dinh,1,165,70,dang bi benh,khong,co,xe may
8272,FSI_8273,3,2,2,5,0,100,0,4,1,19/08/2020 ,0,1,08/10/2019 ,full time,co gia dinh,2,150,60,dang bi benh,khong,khong,xe may
8273,FSI_8274,1,1,0,5,3,80,2,3,1,25/01/2020 ,4,0,12/11/2019 ,full time,chua co gia dinh,2,165,40,dang bi benh,khong,khong,bus
8274,FSI_8275,2,0,0,5,1,70,5,2,1,10/04/2020 ,0,0,30/06/2020 ,part time,chua co gia dinh,1,170,40,dang bi benh,co,co,xe may
8275,FSI_8276,0,0,0,5,2,80,1,5,1,26/07/2020 ,5,5,18/02/2020 ,part time,co gia dinh,1,170,50,khong bi benh,co,co,bus
8276,FSI_8277,2,1,2,0,5,100,3,2,1,30/04/2020 ,4,3,14/02/2020 ,part time,chua co gia dinh,2,170,50,khong bi benh,co,khong,xe may
8277,FSI_8278,4,1,5,0,0,90,5,3,1,30/06/2020 ,3,0,08/04/2020 ,full time,chua co gia dinh,1,165,50,khong bi benh,khong,khong,xe may
8278,FSI_8279,0,2,3,0,4,90,5,3,2,03/03/2020 ,0,0,19/01/2020 ,part time,co gia dinh,0,160,40,dang bi benh,co,co,bus
8279,FSI_8280,0,5,2,2,4,100,0,1,3,25/03/2020 ,2,0,20/04/2020 ,part time,chua co gia dinh,0,170,40,dang bi benh,co,co,xe may
8280,FSI_8281,2,4,1,1,2,80,3,0,1,10/05/2020 ,0,2,24/04/2020 ,full time,co gia dinh,1,180,50,khong bi benh,co,co,xe may
8281,FSI_8282,0,2,0,0,0,80,0,4,1,07/11/2019 ,0,5,30/01/2020 ,part time,co gia dinh,0,180,50,khong bi benh,co,khong,xe may
8282,FSI_8283,2,2,2,4,0,80,0,0,1,26/10/2019 ,2,5,05/10/2019 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,co,co,bus
8283,FSI_8284,1,0,2,2,2,100,1,0,1,02/05/2020 ,3,3,30/07/2020 ,full time,chua co gia dinh,2,160,70,khong bi benh,khong,co,xe may
8284,FSI_8285,2,1,2,0,0,70,4,1,3,25/08/2020 ,1,0,02/07/2020 ,nghi phep,chua co gia dinh,0,160,70,dang bi benh,khong,khong,oto
8285,FSI_8286,1,0,0,2,2,90,3,3,1,19/03/2020 ,2,1,12/06/2020 ,full time,co gia dinh,1,165,60,khong bi benh,khong,khong,bus
8286,FSI_8287,1,2,0,4,4,80,2,2,1,10/11/2019 ,2,0,10/08/2020 ,part time,co gia dinh,2,180,70,khong bi benh,khong,co,bus
8287,FSI_8288,1,0,1,4,0,100,1,0,2,24/07/2020 ,2,2,20/08/2020 ,part time,chua co gia dinh,1,180,70,khong bi benh,khong,co,oto
8288,FSI_8289,0,1,0,4,0,100,0,3,2,30/01/2020 ,2,0,02/10/2019 ,nghi phep,co gia dinh,2,150,50,dang bi benh,khong,co,xe may
8289,FSI_8290,5,5,4,3,0,70,2,2,3,08/03/2020 ,1,0,05/02/2020 ,part time,chua co gia dinh,2,150,70,khong bi benh,khong,co,bus
8290,FSI_8291,2,5,2,1,0,70,2,1,2,31/03/2020 ,1,0,13/09/2019 ,nghi phep,chua co gia dinh,0,160,40,khong bi benh,co,khong,xe may
8291,FSI_8292,0,5,0,2,0,90,4,3,1,26/04/2020 ,3,0,10/03/2020 ,part time,co gia dinh,1,175,60,dang bi benh,khong,khong,oto
8292,FSI_8293,5,5,2,1,1,100,0,0,2,16/06/2020 ,0,2,24/08/2020 ,full time,chua co gia dinh,1,160,40,dang bi benh,co,co,oto
8293,FSI_8294,0,4,1,0,2,100,0,1,1,29/10/2019 ,5,0,02/10/2019 ,full time,co gia dinh,2,150,70,khong bi benh,co,khong,bus
8294,FSI_8295,1,0,3,0,2,80,1,1,3,17/03/2020 ,4,0,16/03/2020 ,full time,chua co gia dinh,2,165,40,dang bi benh,co,co,xe may
8295,FSI_8296,4,4,1,0,0,70,0,2,1,31/08/2020 ,0,5,21/12/2019 ,nghi phep,co gia dinh,0,180,40,khong bi benh,co,co,bus
8296,FSI_8297,3,2,4,5,0,70,1,2,1,17/09/2019 ,2,0,06/04/2020 ,nghi phep,co gia dinh,0,160,70,khong bi benh,khong,co,xe may
8297,FSI_8298,1,0,1,0,4,80,2,3,1,26/12/2019 ,2,0,20/03/2020 ,part time,chua co gia dinh,0,170,60,khong bi benh,co,khong,xe may
8298,FSI_8299,1,1,2,2,3,80,2,0,2,06/10/2019 ,0,5,20/07/2020 ,full time,chua co gia dinh,0,180,60,dang bi benh,co,co,xe may
8299,FSI_8300,5,0,0,4,4,100,2,0,1,09/01/2020 ,0,4,17/09/2019 ,full time,co gia dinh,0,150,40,khong bi benh,khong,khong,xe may
8300,FSI_8301,0,1,5,1,4,90,0,0,1,15/09/2019 ,2,5,24/04/2020 ,nghi phep,chua co gia dinh,0,175,60,khong bi benh,co,co,xe may
8301,FSI_8302,5,4,0,4,0,90,5,2,3,13/12/2019 ,3,5,17/10/2019 ,part time,co gia dinh,2,175,40,khong bi benh,co,khong,xe may
8302,FSI_8303,2,0,5,5,2,80,2,2,3,01/11/2019 ,5,1,15/11/2019 ,nghi phep,chua co gia dinh,2,180,40,khong bi benh,co,khong,oto
8303,FSI_8304,1,2,0,5,2,80,1,0,1,09/04/2020 ,0,0,14/08/2020 ,nghi phep,chua co gia dinh,3,175,60,dang bi benh,co,co,bus
8304,FSI_8305,4,0,3,1,2,100,5,4,1,20/02/2020 ,2,1,02/04/2020 ,part time,chua co gia dinh,1,160,70,khong bi benh,co,khong,xe may
8305,FSI_8306,2,3,5,0,3,100,3,0,3,06/12/2019 ,2,1,24/03/2020 ,full time,co gia dinh,0,165,70,dang bi benh,co,co,bus
8306,FSI_8307,2,3,0,2,0,70,0,0,3,12/08/2020 ,2,5,14/02/2020 ,nghi phep,chua co gia dinh,2,150,60,dang bi benh,khong,khong,xe may
8307,FSI_8308,5,5,0,1,3,100,3,1,3,21/01/2020 ,2,1,26/07/2020 ,nghi phep,co gia dinh,2,160,70,dang bi benh,khong,co,xe may
8308,FSI_8309,0,5,0,4,5,80,3,1,1,23/11/2019 ,5,0,28/03/2020 ,full time,co gia dinh,1,160,60,khong bi benh,khong,co,xe may
8309,FSI_8310,0,0,1,0,5,70,3,4,2,27/11/2019 ,1,5,02/12/2019 ,full time,chua co gia dinh,2,165,60,khong bi benh,co,khong,oto
8310,FSI_8311,1,4,1,0,2,80,4,0,1,26/01/2020 ,0,3,14/04/2020 ,full time,chua co gia dinh,2,170,40,khong bi benh,khong,khong,xe may
8311,FSI_8312,0,0,1,1,0,80,3,0,1,10/12/2019 ,4,1,14/08/2020 ,part time,chua co gia dinh,0,160,70,dang bi benh,khong,khong,oto
8312,FSI_8313,0,2,2,3,0,100,0,3,2,12/03/2020 ,0,5,15/04/2020 ,part time,co gia dinh,0,170,40,dang bi benh,khong,co,xe may
8313,FSI_8314,3,1,0,4,3,90,4,5,1,26/01/2020 ,2,0,30/09/2019 ,full time,chua co gia dinh,0,180,50,khong bi benh,khong,co,bus
8314,FSI_8315,5,4,4,0,0,70,0,0,1,06/11/2019 ,1,5,21/11/2019 ,nghi phep,co gia dinh,2,175,40,dang bi benh,co,khong,bus
8315,FSI_8316,3,1,2,2,4,70,3,3,2,11/04/2020 ,1,4,01/06/2020 ,part time,co gia dinh,1,150,60,khong bi benh,co,khong,xe may
8316,FSI_8317,3,4,4,0,1,90,5,2,3,06/02/2020 ,0,1,29/05/2020 ,part time,co gia dinh,1,175,40,khong bi benh,khong,co,bus
8317,FSI_8318,0,5,3,1,3,90,4,0,1,05/12/2019 ,0,4,21/02/2020 ,nghi phep,co gia dinh,2,175,60,khong bi benh,khong,co,xe may
8318,FSI_8319,1,3,5,5,5,70,0,0,2,11/08/2020 ,0,4,03/04/2020 ,part time,chua co gia dinh,2,180,50,khong bi benh,khong,khong,xe may
8319,FSI_8320,3,1,4,5,0,100,1,1,3,23/06/2020 ,2,1,28/02/2020 ,part time,chua co gia dinh,1,160,70,khong bi benh,khong,co,xe may
8320,FSI_8321,0,1,3,0,1,70,2,1,1,08/02/2020 ,0,5,27/05/2020 ,full time,chua co gia dinh,1,180,40,dang bi benh,co,khong,oto
8321,FSI_8322,0,4,4,4,0,70,5,0,1,18/05/2020 ,1,0,19/06/2020 ,part time,co gia dinh,0,170,70,dang bi benh,co,khong,xe may
8322,FSI_8323,0,4,0,1,0,80,0,4,1,14/01/2020 ,4,0,19/01/2020 ,part time,chua co gia dinh,1,170,50,khong bi benh,khong,khong,xe may
8323,FSI_8324,4,0,2,0,0,90,2,3,2,14/10/2019 ,1,0,24/02/2020 ,nghi phep,co gia dinh,0,160,60,khong bi benh,khong,khong,bus
8324,FSI_8325,0,1,0,0,5,100,3,1,1,28/06/2020 ,1,5,20/12/2019 ,nghi phep,co gia dinh,1,180,50,dang bi benh,khong,khong,xe may
8325,FSI_8326,0,1,2,3,2,80,5,0,1,18/01/2020 ,3,0,24/04/2020 ,nghi phep,chua co gia dinh,1,165,70,dang bi benh,co,khong,oto
8326,FSI_8327,0,2,0,5,0,70,4,5,2,16/05/2020 ,5,5,08/02/2020 ,nghi phep,co gia dinh,2,160,70,dang bi benh,khong,khong,bus
8327,FSI_8328,2,1,5,5,4,90,2,1,3,13/08/2020 ,0,1,06/09/2020 ,part time,chua co gia dinh,2,150,70,dang bi benh,co,khong,xe may
8328,FSI_8329,5,2,1,0,0,70,0,0,2,05/08/2020 ,0,1,26/04/2020 ,full time,chua co gia dinh,0,165,60,dang bi benh,khong,khong,xe may
8329,FSI_8330,2,2,2,0,4,80,0,1,1,12/06/2020 ,0,0,29/06/2020 ,nghi phep,co gia dinh,2,150,50,dang bi benh,co,khong,xe may
8330,FSI_8331,2,2,0,3,0,90,2,1,1,02/01/2020 ,0,2,04/06/2020 ,full time,chua co gia dinh,1,170,50,dang bi benh,khong,khong,xe may
8331,FSI_8332,4,5,0,0,3,70,2,3,1,30/01/2020 ,1,0,08/02/2020 ,nghi phep,chua co gia dinh,1,175,50,dang bi benh,khong,khong,xe may
8332,FSI_8333,0,1,5,2,1,80,0,0,1,28/07/2020 ,1,2,03/08/2020 ,part time,co gia dinh,1,160,70,dang bi benh,co,co,oto
8333,FSI_8334,1,5,1,3,1,80,3,0,1,24/12/2019 ,5,0,01/08/2020 ,nghi phep,chua co gia dinh,0,165,60,khong bi benh,khong,co,xe may
8334,FSI_8335,5,3,5,0,2,100,1,1,2,15/03/2020 ,3,4,19/02/2020 ,part time,co gia dinh,2,165,40,dang bi benh,khong,co,xe may
8335,FSI_8336,0,5,0,1,5,80,0,1,1,11/11/2019 ,0,0,10/06/2020 ,nghi phep,chua co gia dinh,2,175,60,dang bi benh,co,co,bus
8336,FSI_8337,5,0,2,0,4,100,0,4,1,05/01/2020 ,1,1,22/08/2020 ,nghi phep,co gia dinh,3,160,40,dang bi benh,khong,co,oto
8337,FSI_8338,5,5,3,0,1,90,2,0,1,30/10/2019 ,4,5,09/08/2020 ,part time,co gia dinh,0,170,40,dang bi benh,khong,khong,xe may
8338,FSI_8339,4,0,0,5,5,100,0,0,2,09/04/2020 ,0,0,06/01/2020 ,full time,co gia dinh,2,150,70,dang bi benh,khong,khong,oto
8339,FSI_8340,5,2,0,5,4,90,1,0,1,13/02/2020 ,1,1,15/03/2020 ,full time,chua co gia dinh,0,180,60,dang bi benh,khong,co,oto
8340,FSI_8341,2,1,4,0,2,80,0,2,2,21/01/2020 ,3,3,17/10/2019 ,part time,chua co gia dinh,1,180,70,dang bi benh,co,khong,bus
8341,FSI_8342,0,0,0,2,0,90,5,3,1,30/06/2020 ,2,2,22/05/2020 ,full time,co gia dinh,2,160,60,dang bi benh,co,khong,bus
8342,FSI_8343,0,0,0,1,1,70,0,1,1,09/01/2020 ,2,2,16/06/2020 ,full time,co gia dinh,3,170,60,khong bi benh,co,co,bus
8343,FSI_8344,4,0,2,5,0,100,2,1,3,29/09/2019 ,0,1,12/05/2020 ,part time,chua co gia dinh,3,170,70,khong bi benh,co,khong,xe may
8344,FSI_8345,1,0,2,1,3,90,0,0,1,29/10/2019 ,1,2,06/06/2020 ,nghi phep,chua co gia dinh,0,160,50,dang bi benh,khong,khong,xe may
8345,FSI_8346,3,0,5,1,1,80,4,0,1,13/07/2020 ,0,4,09/12/2019 ,nghi phep,co gia dinh,1,160,50,dang bi benh,khong,khong,oto
8346,FSI_8347,3,0,1,1,0,100,0,0,1,02/05/2020 ,4,5,30/07/2020 ,full time,co gia dinh,1,170,60,khong bi benh,khong,khong,oto
8347,FSI_8348,1,5,1,3,0,70,2,2,1,10/11/2019 ,0,1,26/10/2019 ,part time,co gia dinh,2,175,70,dang bi benh,co,co,xe may
8348,FSI_8349,0,5,0,1,0,90,2,4,1,01/10/2019 ,1,0,21/07/2020 ,part time,co gia dinh,1,150,70,dang bi benh,khong,khong,xe may
8349,FSI_8350,5,0,0,1,2,80,5,4,1,12/03/2020 ,0,1,15/11/2019 ,part time,co gia dinh,0,160,60,khong bi benh,co,khong,xe may
8350,FSI_8351,5,0,5,2,3,90,0,0,2,06/01/2020 ,0,2,19/11/2019 ,nghi phep,chua co gia dinh,3,160,50,dang bi benh,co,khong,xe may
8351,FSI_8352,3,5,0,5,0,100,0,5,1,06/10/2019 ,0,0,05/05/2020 ,part time,chua co gia dinh,2,150,60,dang bi benh,co,khong,bus
8352,FSI_8353,4,1,0,4,1,100,5,0,1,23/11/2019 ,5,1,27/03/2020 ,part time,co gia dinh,0,160,70,dang bi benh,co,khong,xe may
8353,FSI_8354,2,4,2,3,2,80,4,4,3,11/07/2020 ,1,1,07/03/2020 ,part time,co gia dinh,2,150,50,dang bi benh,khong,co,bus
8354,FSI_8355,5,0,4,4,4,90,0,5,2,14/11/2019 ,2,3,21/07/2020 ,full time,co gia dinh,1,150,70,dang bi benh,khong,co,oto
8355,FSI_8356,4,3,1,1,5,100,4,0,1,07/04/2020 ,1,4,22/04/2020 ,full time,co gia dinh,2,170,50,khong bi benh,co,khong,xe may
8356,FSI_8357,5,2,3,5,3,80,2,4,1,22/04/2020 ,0,2,22/05/2020 ,part time,chua co gia dinh,1,150,70,khong bi benh,co,co,oto
8357,FSI_8358,5,0,0,2,0,100,2,0,1,18/04/2020 ,4,2,02/11/2019 ,part time,chua co gia dinh,2,170,60,dang bi benh,co,co,xe may
8358,FSI_8359,4,4,1,0,5,100,5,5,1,28/04/2020 ,0,2,02/10/2019 ,part time,co gia dinh,3,150,40,dang bi benh,khong,khong,oto
8359,FSI_8360,2,0,0,0,5,100,4,2,1,27/02/2020 ,2,0,23/12/2019 ,full time,chua co gia dinh,0,170,50,khong bi benh,co,co,oto
8360,FSI_8361,1,3,1,0,2,100,1,3,2,02/03/2020 ,3,1,04/03/2020 ,full time,chua co gia dinh,1,150,40,khong bi benh,co,khong,xe may
8361,FSI_8362,2,0,0,0,1,100,1,1,1,12/11/2019 ,4,0,31/12/2019 ,nghi phep,chua co gia dinh,0,150,40,khong bi benh,khong,co,xe may
8362,FSI_8363,0,0,1,2,0,80,2,4,2,28/11/2019 ,0,5,22/06/2020 ,nghi phep,co gia dinh,0,160,40,khong bi benh,khong,co,xe may
8363,FSI_8364,0,1,0,2,1,80,0,3,1,04/02/2020 ,1,0,01/02/2020 ,part time,co gia dinh,0,165,60,khong bi benh,khong,khong,xe may
8364,FSI_8365,2,5,5,0,5,70,2,3,1,23/09/2019 ,4,1,19/08/2020 ,nghi phep,co gia dinh,2,160,60,khong bi benh,co,khong,xe may
8365,FSI_8366,5,4,0,1,1,100,5,2,1,11/04/2020 ,1,4,13/09/2019 ,nghi phep,chua co gia dinh,0,165,40,khong bi benh,khong,khong,xe may
8366,FSI_8367,4,3,0,5,2,80,0,3,1,03/12/2019 ,4,5,18/01/2020 ,part time,chua co gia dinh,2,165,50,khong bi benh,co,co,xe may
8367,FSI_8368,1,3,1,0,4,90,0,2,3,04/10/2019 ,0,0,08/12/2019 ,part time,co gia dinh,1,160,50,dang bi benh,co,khong,xe may
8368,FSI_8369,3,0,2,3,0,80,0,0,1,14/01/2020 ,0,2,25/05/2020 ,full time,chua co gia dinh,0,175,70,dang bi benh,co,khong,bus
8369,FSI_8370,0,5,5,1,1,80,0,1,1,18/05/2020 ,0,1,06/01/2020 ,nghi phep,co gia dinh,1,180,70,khong bi benh,khong,co,xe may
8370,FSI_8371,4,0,1,2,2,100,0,2,2,07/09/2020 ,4,4,24/12/2019 ,full time,co gia dinh,2,175,50,khong bi benh,co,co,xe may
8371,FSI_8372,5,1,1,2,2,100,4,0,3,15/04/2020 ,5,1,16/07/2020 ,full time,co gia dinh,1,170,40,khong bi benh,khong,co,oto
8372,FSI_8373,2,2,2,2,3,100,3,2,1,03/08/2020 ,4,2,17/05/2020 ,nghi phep,co gia dinh,3,150,50,dang bi benh,co,khong,xe may
8373,FSI_8374,3,3,3,2,0,100,0,5,2,13/08/2020 ,0,0,01/06/2020 ,part time,co gia dinh,3,150,70,khong bi benh,co,khong,xe may
8374,FSI_8375,0,0,0,3,3,100,0,0,2,05/07/2020 ,0,1,31/07/2020 ,full time,co gia dinh,2,170,60,khong bi benh,khong,co,xe may
8375,FSI_8376,0,5,2,1,5,80,3,0,1,29/09/2019 ,0,3,20/02/2020 ,full time,chua co gia dinh,2,150,40,khong bi benh,co,co,xe may
8376,FSI_8377,2,0,0,4,0,100,0,2,1,16/03/2020 ,2,2,06/07/2020 ,part time,co gia dinh,2,165,70,khong bi benh,co,khong,xe may
8377,FSI_8378,5,4,1,1,5,90,0,4,1,03/11/2019 ,1,1,21/03/2020 ,full time,chua co gia dinh,1,180,40,dang bi benh,co,co,oto
8378,FSI_8379,1,2,0,4,0,100,3,1,1,24/12/2019 ,3,5,09/09/2019 ,nghi phep,chua co gia dinh,0,170,70,dang bi benh,co,co,xe may
8379,FSI_8380,0,3,3,2,0,100,2,0,2,29/01/2020 ,5,0,03/01/2020 ,part time,chua co gia dinh,0,165,50,dang bi benh,co,co,xe may
8380,FSI_8381,0,5,2,0,5,80,1,0,2,08/09/2019 ,0,2,08/09/2019 ,full time,chua co gia dinh,1,180,50,khong bi benh,co,khong,bus
8381,FSI_8382,0,3,0,1,1,90,1,5,1,06/01/2020 ,1,2,20/11/2019 ,nghi phep,chua co gia dinh,1,150,40,khong bi benh,co,co,oto
8382,FSI_8383,1,2,2,0,4,90,3,2,1,05/06/2020 ,5,2,16/01/2020 ,nghi phep,chua co gia dinh,1,175,50,dang bi benh,khong,khong,xe may
8383,FSI_8384,0,0,2,1,0,100,1,2,1,21/08/2020 ,1,2,28/01/2020 ,full time,chua co gia dinh,1,175,40,khong bi benh,khong,co,xe may
8384,FSI_8385,4,3,5,2,5,70,2,3,1,24/12/2019 ,2,1,20/06/2020 ,full time,co gia dinh,1,180,50,dang bi benh,co,co,oto
8385,FSI_8386,0,3,1,0,1,70,1,2,1,09/11/2019 ,1,0,26/06/2020 ,full time,co gia dinh,0,165,70,khong bi benh,co,khong,xe may
8386,FSI_8387,2,1,3,3,2,90,5,0,1,01/06/2020 ,2,0,21/08/2020 ,full time,co gia dinh,0,150,40,dang bi benh,co,khong,xe may
8387,FSI_8388,5,3,0,0,4,100,3,0,2,26/08/2020 ,4,3,04/08/2020 ,part time,co gia dinh,1,175,40,dang bi benh,khong,khong,oto
8388,FSI_8389,3,1,5,3,5,70,3,0,2,09/12/2019 ,3,0,08/12/2019 ,nghi phep,chua co gia dinh,1,160,50,khong bi benh,khong,khong,xe may
8389,FSI_8390,1,5,0,0,0,90,0,0,2,10/12/2019 ,2,1,24/01/2020 ,full time,co gia dinh,0,165,40,khong bi benh,khong,co,oto
8390,FSI_8391,0,2,1,4,0,70,3,3,3,29/01/2020 ,0,4,18/01/2020 ,part time,chua co gia dinh,1,160,40,khong bi benh,co,co,xe may
8391,FSI_8392,0,0,4,2,2,90,3,3,1,18/11/2019 ,3,1,13/01/2020 ,part time,co gia dinh,0,160,70,khong bi benh,co,co,oto
8392,FSI_8393,4,0,5,4,2,100,0,2,2,08/12/2019 ,2,3,01/08/2020 ,full time,chua co gia dinh,1,180,40,dang bi benh,co,co,xe may
8393,FSI_8394,1,5,5,5,2,90,3,2,1,16/02/2020 ,0,0,28/04/2020 ,part time,co gia dinh,0,165,40,khong bi benh,khong,co,xe may
8394,FSI_8395,0,3,3,1,4,80,3,1,1,04/05/2020 ,0,0,02/04/2020 ,nghi phep,co gia dinh,1,160,60,dang bi benh,khong,khong,xe may
8395,FSI_8396,4,2,4,5,0,90,3,5,3,13/11/2019 ,3,4,05/12/2019 ,part time,chua co gia dinh,0,170,70,dang bi benh,co,khong,oto
8396,FSI_8397,1,2,1,5,0,80,5,2,1,01/12/2019 ,2,5,16/05/2020 ,nghi phep,chua co gia dinh,2,150,50,dang bi benh,co,khong,oto
8397,FSI_8398,0,5,2,0,0,100,4,1,2,29/06/2020 ,4,0,18/08/2020 ,full time,co gia dinh,0,180,50,dang bi benh,co,co,oto
8398,FSI_8399,2,1,4,0,0,90,0,2,1,03/06/2020 ,5,1,17/11/2019 ,part time,co gia dinh,1,170,70,khong bi benh,khong,khong,oto
8399,FSI_8400,3,3,1,1,4,100,4,5,1,27/08/2020 ,0,1,10/12/2019 ,full time,co gia dinh,1,165,40,khong bi benh,khong,co,xe may
8400,FSI_8401,1,1,1,5,0,90,2,4,1,22/07/2020 ,4,2,04/04/2020 ,part time,chua co gia dinh,1,150,50,khong bi benh,khong,co,xe may
8401,FSI_8402,0,0,0,4,5,90,2,4,2,30/06/2020 ,4,1,17/06/2020 ,full time,chua co gia dinh,0,165,70,dang bi benh,khong,co,xe may
8402,FSI_8403,5,4,2,4,1,90,0,1,3,27/06/2020 ,5,0,30/11/2019 ,full time,chua co gia dinh,1,180,40,khong bi benh,co,co,oto
8403,FSI_8404,5,1,2,0,5,90,2,5,2,30/03/2020 ,2,4,15/01/2020 ,part time,co gia dinh,0,160,60,khong bi benh,co,co,xe may
8404,FSI_8405,1,5,1,4,2,100,0,2,1,05/04/2020 ,5,0,25/01/2020 ,part time,chua co gia dinh,0,170,70,khong bi benh,khong,khong,oto
8405,FSI_8406,4,2,3,2,0,100,5,4,1,12/10/2019 ,3,0,06/08/2020 ,full time,chua co gia dinh,1,160,40,dang bi benh,co,co,bus
8406,FSI_8407,5,2,0,5,0,80,0,0,1,23/07/2020 ,0,4,10/07/2020 ,full time,co gia dinh,1,160,50,dang bi benh,co,co,oto
8407,FSI_8408,2,0,0,0,1,90,1,2,2,05/05/2020 ,2,0,28/08/2020 ,part time,chua co gia dinh,1,180,70,khong bi benh,khong,khong,xe may
8408,FSI_8409,2,5,0,2,0,90,4,2,1,13/06/2020 ,5,2,17/07/2020 ,nghi phep,co gia dinh,2,175,70,dang bi benh,khong,khong,xe may
8409,FSI_8410,1,1,2,4,4,90,4,2,2,16/12/2019 ,2,5,22/04/2020 ,part time,chua co gia dinh,2,150,70,khong bi benh,khong,khong,bus
8410,FSI_8411,4,3,0,0,0,90,0,0,1,21/05/2020 ,4,4,29/11/2019 ,part time,chua co gia dinh,0,165,40,khong bi benh,co,khong,xe may
8411,FSI_8412,0,0,1,2,0,80,3,0,2,22/02/2020 ,0,5,23/09/2019 ,full time,co gia dinh,3,165,40,khong bi benh,co,co,xe may
8412,FSI_8413,0,2,3,4,4,70,0,5,1,28/06/2020 ,2,1,30/01/2020 ,part time,co gia dinh,2,180,70,khong bi benh,khong,khong,xe may
8413,FSI_8414,0,1,5,1,1,80,1,4,3,31/10/2019 ,0,2,12/02/2020 ,nghi phep,chua co gia dinh,0,180,40,khong bi benh,co,co,oto
8414,FSI_8415,1,2,4,0,3,80,1,2,1,02/12/2019 ,5,5,15/12/2019 ,part time,co gia dinh,0,175,70,dang bi benh,khong,co,xe may
8415,FSI_8416,0,1,2,0,0,100,2,1,2,02/01/2020 ,0,0,05/04/2020 ,nghi phep,chua co gia dinh,2,175,40,khong bi benh,co,co,oto
8416,FSI_8417,4,2,1,0,2,100,0,5,1,10/05/2020 ,0,5,09/10/2019 ,part time,chua co gia dinh,2,180,60,khong bi benh,khong,khong,xe may
8417,FSI_8418,2,2,2,0,0,90,4,0,1,21/02/2020 ,2,4,26/07/2020 ,part time,chua co gia dinh,2,180,50,khong bi benh,co,co,bus
8418,FSI_8419,5,1,4,2,1,90,4,5,3,04/04/2020 ,0,2,14/03/2020 ,nghi phep,co gia dinh,1,165,70,dang bi benh,co,co,bus
8419,FSI_8420,1,0,5,0,5,90,0,4,1,16/04/2020 ,4,3,08/07/2020 ,nghi phep,co gia dinh,0,160,40,khong bi benh,co,co,xe may
8420,FSI_8421,1,3,1,0,1,100,2,5,2,18/07/2020 ,3,0,03/12/2019 ,full time,chua co gia dinh,2,170,70,dang bi benh,khong,co,bus
8421,FSI_8422,0,0,5,0,4,80,1,0,1,11/08/2020 ,3,0,30/09/2019 ,full time,co gia dinh,2,160,40,dang bi benh,khong,co,bus
8422,FSI_8423,2,5,3,2,5,100,1,3,1,04/03/2020 ,5,0,11/09/2019 ,part time,chua co gia dinh,0,170,50,dang bi benh,co,co,xe may
8423,FSI_8424,3,5,0,2,1,90,2,1,3,08/02/2020 ,3,5,13/02/2020 ,part time,chua co gia dinh,2,150,50,dang bi benh,khong,khong,oto
8424,FSI_8425,0,0,0,1,4,100,3,5,1,03/04/2020 ,1,0,13/11/2019 ,part time,co gia dinh,0,160,70,dang bi benh,khong,khong,xe may
8425,FSI_8426,4,0,2,0,0,70,0,3,1,22/09/2019 ,1,5,18/06/2020 ,full time,chua co gia dinh,2,175,50,khong bi benh,co,khong,bus
8426,FSI_8427,5,0,3,1,1,90,3,2,1,22/06/2020 ,2,4,28/04/2020 ,part time,co gia dinh,2,180,50,khong bi benh,khong,khong,xe may
8427,FSI_8428,5,1,0,1,4,100,5,1,2,13/02/2020 ,5,0,16/07/2020 ,full time,co gia dinh,2,170,50,khong bi benh,khong,khong,bus
8428,FSI_8429,2,5,0,4,4,100,1,5,1,29/05/2020 ,0,3,18/06/2020 ,full time,co gia dinh,0,180,60,khong bi benh,khong,khong,bus
